John	Kronmiller	MD	Republican	rep	406485
Gustav	Küstermann	WI	Republican	rep	406499
Tulio	Larrinaga	PR	Unionist	rep	406609
Francis	Lassiter	VA	Democrat	rep	406613
Charles	Law	NY	Republican	rep	406629
Robert	Lively	TX	Democrat	rep	406853
Leonidas	Livingston	GA	Democrat	rep	406860
William	Lorimer	IL	Republican	sen	406935
William	Lovering	MA	Republican	rep	406954
Frank	Lowden	IL	Republican	rep	406961
Frederick	Lundin	IL	Republican	rep	407001
Zachary	Massey	TN	Republican	rep	407248
Harry	Maynard	VA	Democrat	rep	407300
William	McCredie	WA	Republican	rep	407386
Samuel	McEnery	LA	Democrat	sen	407429
Duncan	McKinlay	CA	Republican	rep	407512
James	McLachlan	CA	Republican	rep	407524
James	Miller	KS	Republican	rep	407712
Charles	Millington	NY	Republican	rep	407750
John	Morehead	NC	Republican	rep	407909
Charles	Morgan	MO	Republican	rep	407912
William	Moxley	IL	Republican	rep	408020
Sydney	Mudd	MD	Republican	rep	408025
Arthur	Murphy	MO	Republican	rep	408051
Thomas	Nicholls	PA	Democrat	rep	408174
Joseph	O'Connell	MA	Democrat	rep	408274
Pablo	Ocampo	PI		rep	408318
Jacob	Olcott	NY	Republican	rep	408334
Henry	Palmer	PA	Republican	rep	408450
Herbert	Parsons	NY	Republican	rep	408498
James	Patterson	SC	Democrat	rep	408526
George	Pearre	MD	Republican	rep	408568
George	Perkins	CA	Republican	sen	408635
James	Perkins	NY	Republican	rep	408637
Charles	Pratt	PA	Republican	rep	408881
William	Reeder	KS	Republican	rep	409110
Charles	Reid	AR	Democrat	rep	409120
John	Reynolds	PA	Republican	rep	409152
Joseph	Rhinock	KY	Democrat	rep	409161
Elihu	Root	NY	Republican	sen	409395
Gordon	Russell	TX	Democrat	rep	409484
Charles	Scott	KS	Republican	rep	409673
William	Sheffield	RI	Republican	rep	409817
Howard	Snapp	IL	Republican	rep	410124
George	Southwick	NY	Republican	rep	410162
Nehemiah	Sperry	CT	Republican	rep	410202
Thomas	Spight	MS	Democrat	rep	410203
Isaac	Stephenson	WI	Republican	sen	410325
George	Sturgiss	WV	Republican	rep	410503
John	Swasey	ME	Republican	rep	410551
James	Tawney	MN	Republican	rep	410646
John	Tener	PA	Republican	rep	410707
Charles	Thomas	NC	Democrat	rep	410741
William	Thomas	OH	Republican	rep	410767
Fountain	Thompson	ND	Democrat	sen	410778
Charles	Tirrell	MA	Republican	rep	410860
William	Tou Velle	OH	Democrat	rep	410890
Robert	Wallace	AR	Democrat	rep	411261
Irving	Wanger	PA	Republican	rep	411297
Charles	Washburn	MA	Republican	rep	411344
Charles	Weisse	WI	Democrat	rep	411427
Nelson	Wheeler	PA	Republican	rep	411502
William	Wiley	NJ	Republican	rep	411627
William	Willett	NY	Democrat	rep	411638
Richard	Young	NY	Republican	rep	411981
Le	Percy	MS	Democrat	sen	408626
William	Purcell	ND	Democrat	sen	408953
Joseph	Terrell	GA	Democrat	sen	410713
John	Thornton	LA	Democrat	sen	410819
Lafayette	Young	IA	Republican	sen	411978
Theron	Akin	NY	Progressive Republican	rep	400730
Butler	Ames	MA	Republican	rep	400828
Carl	Anderson	OH	Democrat	rep	400837
William	Andrews	NM	Republican	rep	400888
John	Andrus	NY	Republican	rep	400890
Steven	Ayres	NY	Democrat	rep	401004
Arthur	Bates	PA	Republican	rep	401225
Henry	Bingham	PA	Republican	rep	401450
John	Boehne	IN	Democrat	rep	401556
Charles	Bowman	PA	Republican	rep	401665
Thomas	Bradley	NY	Republican	rep	401706
William	Brantley	GA	Democrat	rep	401729
Nathan	Bryan	FL	Democrat	sen	401944
Theron	Catlin	MO	Republican	rep	402396
William	Chilton	WV	Democrat	sen	402499
Moses	Clapp	MN	Republican	sen	402553
Clarence	Clark	WY	Republican	sen	402564
Richard	Connell	NY	Democrat	rep	402812
James	Cox	OH	Democrat	rep	402952
Edgar	Crumpacker	IN	Republican	rep	403070
Frank	Currier	NH	Republican	rep	403106
George	Curry	NM	Republican	rep	403109
John	Dalzell	PA	Republican	rep	403159
James	Daugherty	MO	Democrat	rep	403204
Henry	De Forest	NY	Republican	rep	403301
Matthew	Denver	OH	Democrat	rep	403400
William	Dickson	MS	Democrat	rep	403452
Francis	Dodds	MI	Republican	rep	403507
William	Draper	NY	Republican	rep	403597
Michael	Driscoll	NY	Republican	rep	403609
John	Dwight	NY	Republican	rep	403684
James	Ellerbe	SC	Democrat	rep	403804
Lynden	Evans	IL	Democrat	rep	403934
Charles	Fornes	NY	Democrat	rep	404227
David	Foster	VT	Republican	rep	404249
John	Gardner	NJ	Republican	rep	404431
Obadiah	Gardner	ME	Democrat	sen	404434
Patrick	Gill	MO	Democrat	rep	404556
George	Gordon	TN	Democrat	rep	404668
Samuel	Gould	ME	Democrat	rep	404699
Curtis	Gregg	PA	Democrat	rep	404790
John	Hamilton	WV	Democrat	rep	404994
Louis	Hanna	ND	Republican	rep	405044
Robert	Harris	MA	Republican	rep	405129
Jesse	Hartman	PA	Republican	rep	405174
William	Heald	DE	Republican	rep	405288
Edward	Henry	CT	Republican	rep	405368
Edwin	Higgins	CT	Republican	rep	405440
Leonard	Howland	OH	Republican	rep	405718
Elbert	Hubbard	IA	Republican	rep	405728
Fred	Jackson	KS	Republican	rep	405918
Charles	Johnson	ME	Democrat	sen	406023
Nathan	Kendall	IA	Republican	rep	406264
John	Kern	IN	Democrat	sen	406298
George	Kipp	PA	Democrat	rep	406391
Arthur	Kopp	WI	Republican	rep	406467
John	Lamb	VA	Democrat	rep	406543
James	Latta	NE	Democrat	rep	406623
George	Lawrence	MA	Republican	rep	406638
Luke	Lea	TN	Democrat	sen	406669
Benito	Legarda Y Tuason	PI		rep	406722
George	Lindsay	NY	Democrat	rep	406817
Henry	Lippitt	RI	Republican	sen	406835
Martin	Littleton	NY	Democrat	rep	406851
Henry	Loudenslager	NJ	Republican	rep	406940
Robert	Macon	AR	Democrat	rep	407063
Edmond	Madison	KS	Republican	rep	407070
George	Malby	NY	Republican	rep	407105
James	Martine	NJ	Democrat	sen	407225
Charles	Matthews	PA	Republican	rep	407270
Dannite	Mays	FL	Democrat	rep	407304
Samuel	McCall	MA	Republican	rep	407319
George	McCreary	PA	Republican	rep	407384
John	McHenry	PA	Democrat	rep	407469
James	McKinney	IL	Republican	rep	407516
Henry	McMorran	MI	Republican	rep	407567
Alexander	Mitchell	KS	Republican	rep	407779
Reuben	Moon	PA	Republican	rep	407858
John	Moore	TX	Democrat	rep	407876
Elmer	Morse	WI	Republican	rep	407975
James	Needham	CA	Republican	rep	408113
George	Nixon	NV	Republican	sen	408198
Frank	Nye	MN	Republican	rep	408255
James	O'Gorman	NY	Democrat	sen	408285
George	Oliver	PA	Republican	sen	408346
Marlin	Olmsted	PA	Republican	rep	408352
Thomas	Parran	MD	Republican	rep	408487
Charles	Pickett	IA	Republican	rep	408723
Charles	Pray	MT	Republican	rep	408893
George	Prince	IL	Republican	rep	408922
Arsène	Pujo	LA	Democrat	rep	408950
Choice	Randell	TX	Democrat	rep	409023
Isidor	Rayner	MD	Democrat	sen	409066
William	Redfield	NY	Democrat	rep	409084
Rollin	Rees	KS	Republican	rep	409112
William	Reyburn	PA	Republican	rep	409146
Atterson	Rucker	CO	Democrat	rep	409451
James	Simmons	NY	Republican	rep	409912
Sylvester	Smith	CA	Republican	rep	410090
Walter	Smith	IA	Republican	rep	410098
Peter	Speer	PA	Republican	rep	410182
Edmund	Stack	IL	Democrat	rep	410237
William	Sulzer	NY	Democrat	rep	410519
George	Sutherland	UT	Republican	sen	410533
Edwin	Sweet	MI	Democrat	rep	410559
Edward	Taylor	OH	Republican	rep	410656
John	Thayer	MA	Democrat	rep	410729
Napoleon	Thistlewood	IL	Republican	rep	410736
Robert	Turnbull	VA	Democrat	rep	410982
George	Utter	RI	Republican	rep	411057
Edward	Vreeland	NY	Republican	rep	411176
Stanton	Warburton	WA	Republican	rep	411299
Clarence	Watson	WV	Democrat	sen	411369
William	Wedemeyer	MI	Republican	rep	411410
Robert	Wickliffe	LA	Democrat	rep	411601
William	Wilson	PA	Democrat	rep	411774
Ira	Wood	NJ	Republican	rep	411847
John	Works	CA	Republican	sen	411892
Isaac	Young	KS	Republican	rep	411971
Henry	du Pont	DE	Republican	sen	403616
Thomas	Catron	NM	Republican	sen	402397
William	Jackson	MD	Republican	sen	405936
William	Massey	NV	Republican	sen	407247
Kirtland	Perky	ID	Democrat	sen	408641
Newell	Sanders	TN	Republican	sen	409555
William	Ainey	PA	Republican	rep	400725
Timothy	Ansberry	OH	Democrat	rep	400896
Samuel	Avis	WV	Republican	rep	400999
Augustus	Bacon	GA	Democrat	sen	401019
Jacob	Baker	NJ	Democrat	rep	401069
William	Baltz	IL	Democrat	rep	401108
Richard	Bartholdt	MO	Republican	rep	401195
Charles	Bartlett	GA	Democrat	rep	401198
Silas	Barton	NE	Republican	rep	401213
James	Beall	TX	Democrat	rep	401264
Charles	Bell	CA	Republican	rep	401326
Charles	Borchers	IL	Democrat	rep	401600
Stanley	Bowdle	OH	Democrat	rep	401641
Robert	Bremner	NJ	Democrat	rep	401753
Franklin	Brockson	DE	Democrat	rep	401810
Lathrop	Brown	NY	Democrat	rep	401891
James	Bryan	WA	Progressive	rep	401939
Charles	Burke	SD	Republican	rep	402033
James	Burke	PA	Republican	rep	402039
Edwin	Burleigh	ME	Republican	sen	402050
Albert	Burleson	TX	Democrat	rep	402055
Jacob	Cantor	NY	Democrat	rep	402276
Wooda	Carr	PA	Democrat	rep	402327
John	Clancy	NY	Democrat	rep	402550
Henry	Clayton	AL	Democrat	rep	402632
Maurice	Connolly	IA	Democrat	rep	402824
James	Covington	MD	Democrat	rep	402934
John	Davis	WV	Democrat	rep	403256
Frederick	Deitrick	MA	Democrat	rep	403354
Franklin	Dershem	PA	Democrat	rep	403404
Robert	Difenderfer	PA	Democrat	rep	403461
Michael	Donohoe	PA	Democrat	rep	403531
Jeremiah	Donovan	CT	Democrat	rep	403535
James	Elder	LA	Democrat	rep	403793
John	Faison	NC	Democrat	rep	403971
Jacob	Falconer	WA	Progressive	rep	403972
Harvey	Fergusson	NM	Democrat	rep	404041
Louis	Fitzhenry	IL	Democrat	rep	404127
John	Floyd	AR	Democrat	rep	404177
Hiram	Fowler	IL	Democrat	rep	404270
William	Francis	OH	Democrat	rep	404286
Henry	George	NY	Democrat	rep	404496
Michael	Gill	MO	Democrat	rep	404555
Edward	Gilmore	MA	Democrat	rep	404583
Robert	Gittins	NY	Democrat	rep	404590
John	Goeke	OH	Democrat	rep	404614
Nathan	Goff	WV	Republican	sen	404617
Forrest	Goodwin	ME	Republican	rep	404657
George	Gorman	IL	Democrat	rep	404685
James	Graham	IL	Democrat	rep	404712
James	Gudger	NC	Democrat	rep	404859
Winfield	Hammond	MN	Democrat	rep	405017
Christopher	Harris	AL	Democrat	rep	405113
Francis	Harrison	NY	Democrat	rep	405144
John	Heiskell	AR	Democrat	sen	405322
William	Hinebaugh	IL	Progressive	rep	405490
Richmond	Hobson	AL	Democrat	rep	405521
Henry	Hollis	NH	Democrat	sen	405578
Stephen	Hoxworth	IL	Democrat	rep	405720
William	Hughes	NJ	Democrat	sen	405774
Ollie	James	KY	Democrat	sen	405956
Jacob	Johnson	UT	Republican	rep	406040
Rienzi	Johnston	TX	Democrat	sen	406091
William	Kavanaugh	AR	Democrat	sen	406194
William	Kennedy	CT	Democrat	rep	406283
George	Kindel	CO	Democrat	rep	406350
Eugene	Kinkead	NJ	Democrat	rep	406381
Sanford	Kirkpatrick	IA	Democrat	rep	406396
Joseph	Knowland	CA	Republican	rep	406447
George	Konig	MD	Democrat	rep	406462
Charles	Korbly	IN	Democrat	rep	406470
Claude	L'Engle	FL	Democrat	rep	406509
Abraham	Lafferty	OR	Republican	rep	406525
Harry	Lane	OR	Democrat	sen	406568
Jonathan	Langham	PA	Republican	rep	406580
Robert	Lee	PA	Democrat	rep	406705
George	Legaré	SC	Democrat	rep	406723
Jefferson	Levy	NY	Democrat	rep	406769
Fred	Lewis	PA	Republican	rep	406781
Francis	Lindquist	MI	Republican	rep	406816
James	Logue	PA	Democrat	rep	406898
William	MacDonald	MI	Progressive	rep	407036
John	Maguire	NE	Democrat	rep	407088
Bryan	Mahan	CT	Democrat	rep	407089
James	Manahan	MN	Republican	rep	407117
Eben	Martin	SD	Republican	rep	407198
Lewis	Martin	NJ	Democrat	rep	407214
Thomas	Martin	VA	Democrat	sen	407220
George	McClellan	NY	Democrat	rep	407340
Walter	McCoy	NJ	Democrat	rep	407380
Bird	McGuire	OK	Republican	rep	407463
Edwin	Merritt	NY	Republican	rep	407646
Herman	Metz	NY	Democrat	rep	407662
John	Mitchell	MA	Democrat	rep	407795
William	Mulkey	AL	Democrat	rep	408036
Victor	Murdock	KS	Republican	rep	408048
William	Murray	MA	Democrat	rep	408080
George	Neeley	KS	Democrat	rep	408114
James	O'Brien	NY	Democrat	rep	408263
Frank	O'Hair	IL	Democrat	rep	408287
Denis	O'Leary	NY	Democrat	rep	408293
Alexander	Palmer	PA	Democrat	rep	408445
Charles	Patton	PA	Republican	rep	408542
Sereno	Payne	NY	Republican	rep	408557
Irvin	Pepper	IA	Democrat	rep	408623
Andrew	Peters	MA	Democrat	rep	408654
John	Peterson	IN	Democrat	rep	408664
Frank	Plumley	VT	Republican	rep	408790
James	Post	OH	Democrat	rep	408841
Solomon	Prouty	IA	Republican	rep	408935
Eugene	Reed	NH	Democrat	rep	409096
Thomas	Reilly	CT	Democrat	rep	409133
William	Richardson	AL	Democrat	rep	409203
Seaborn	Roddenbery	GA	Democrat	rep	409340
John	Rothermel	PA	Democrat	rep	409424
Arthur	Rupley	PA	Republican	rep	409470
Willard	Saulsbury	DE	Democrat	sen	409585
Harry	Seldomridge	CO	Democrat	rep	409738
John	Shafroth	CO	Democrat	sen	409778
William	Sharp	OH	Democrat	rep	409795
Frank	Smith	MD	Democrat	rep	410018
Samuel	Smith	MI	Republican	rep	410089
William	Smith	MI	Republican	sen	410103
Frederick	Stevens	MN	Republican	rep	410340
Raymond	Stevens	NH	Democrat	rep	410347
Lawrence	Stringer	IL	Democrat	rep	410462
Timothy	Sullivan	NY	Democrat	rep	410515
Charles	Talcott	NY	Democrat	rep	410613
Benjamin	Taylor	NY	Democrat	rep	410652
George	Taylor	AL	Democrat	rep	410662
Thomas	Thacher	MA	Democrat	rep	410722
William	Thompson	KS	Democrat	sen	410805
Charles	Thomson	IL	Progressive	rep	410807
Benjamin	Tillman	SC	Democrat	sen	410847
Edward	Townsend	NJ	Democrat	rep	410903
William	Tuttle	NJ	Democrat	rep	411007
Edwin	Underhill	NY	Democrat	rep	411031
James	Vardaman	MS	Democrat	sen	411128
Horace	Vaughan	TX	Democrat	rep	411132
Henry	Vollmer	IA	Democrat	rep	411167
Samuel	Wallin	NY	Republican	rep	411269
Allan	Walsh	NJ	Democrat	rep	411274
Claude	Weaver	OK	Democrat	rep	411392
William	Webb	TN	Democrat	sen	411400
John	Weeks	MA	Republican	sen	411414
John	Whitacre	OH	Democrat	rep	411509
William	Wilder	MA	Republican	rep	411619
Frank	Wilson	NY	Democrat	rep	411735
Horace	Young	MI	Republican	rep	411970
Johnson	Camden	KY	Democrat	sen	402221
Thomas	Hardwick	GA	Democrat	sen	405074
Blair	Lee	MD	Democrat	sen	406692
William	West	GA	Democrat	sen	411469
Francis	White	AL	Democrat	sen	411529
John	Abercrombie	AL	Democrat	rep	400676
John	Adair	IN	Democrat	rep	400688
Wyatt	Aiken	SC	Democrat	rep	400724
Alfred	Allen	OH	Democrat	rep	400768
Warren	Bailey	PA	Democrat	rep	401055
Andrew	Barchfeld	PA	Republican	rep	401135
Cyrus	Beales	PA	Republican	rep	401263
John	Beckham	KY	Democrat	sen	401286
Henry	Benedict	CA	Republican	rep	401351
William	Bennet	NY	Republican	rep	401362
James	Brady	ID	Republican	sen	401713
Robert	Broussard	LA	Democrat	sen	401853
William	Brown	WV	Democrat	rep	401902
Frank	Buchanan	IL	Democrat	rep	401951
George	Burgess	TX	Democrat	rep	402029
Michael	Burke	WI	Democrat	rep	402041
Oscar	Callaway	TX	Democrat	rep	402215
George	Chamberlain	OR	Democrat	sen	402420
William	Charles	NY	Republican	rep	402465
James	Clarke	AR	Democrat	sen	402601
Cyrus	Cline	IN	Democrat	rep	402656
William	Coleman	PA	Republican	rep	402751
William	Cullop	IN	Democrat	rep	403086
Henry	Danforth	NY	Republican	rep	403170
James	Davenport	OK	Democrat	rep	403212
James	Davis	TX	Democrat	rep	403246
Daniel	Driscoll	NY	Democrat	rep	403607
Manuel	Earnshaw	PI		rep	403711
Michael	Farley	NY	Democrat	rep	403983
Jacob	Gallinger	NH	Republican	sen	404399
Joseph	Goulden	NY	Democrat	rep	404700
Asle	Gronna	ND	Republican	sen	404836
Frank	Guernsey	ME	Republican	rep	404862
Archibald	Hart	NJ	Democrat	rep	405157
James	Hay	VA	Democrat	rep	405250
Robert	Henry	TX	Democrat	rep	405379
Asher	Hinds	ME	Republican	rep	405487
Robert	Hopwood	PA	Republican	rep	405635
Joseph	Howell	UT	Republican	rep	405713
Dudley	Hughes	GA	Democrat	rep	405765
William	Humphrey	WA	Republican	rep	405802
Paul	Husting	WI	Democrat	sen	405846
Edwin	Johnson	SD	Democrat	sen	406027
Joseph	Johnson	SC	Democrat	rep	406054
Abraham	Keister	PA	Republican	rep	406222
William	Kent	CA	Independent	rep	406293
Thomas	Konop	WI	Democrat	rep	406464
Daniel	Lafean	PA	Republican	rep	406524
Charles	Lieb	IN	Democrat	rep	406797
Michael	Liebel	PA	Democrat	rep	406798
Charles	Lindbergh	MN	Republican	rep	406814
James	Lloyd	MO	Democrat	rep	406872
George	Loft	NY	Democrat	rep	406890
George	Loud	MI	Republican	rep	406939
Nelson	Matthews	OH	Republican	rep	407272
Paul	McCorkle	SC	Democrat	rep	407368
Robert	McCracken	ID	Republican	rep	407381
James	McDermott	IL	Democrat	rep	407405
Daniel	McGillicuddy	ME	Democrat	rep	407447
Samuel	Miller	PA	Republican	rep	407731
Thomas	Miller	DE	Republican	rep	407736
William	Mooney	OH	Republican	rep	407860
Lewis	Morgan	LA	Democrat	rep	407923
Martin	Morrison	IN	Democrat	rep	407966
Hunter	Moss	WV	Republican	rep	408001
Ralph	Moss	IN	Democrat	rep	408004
William	Murray	OK	Democrat	rep	408081
Francis	Newlands	NV	Democrat	sen	408157
Solomon	North	PA	Republican	rep	408225
Peter	Oakey	CT	Republican	rep	408314
Woodson	Oglesby	NY	Democrat	rep	408332
Robert	Page	NC	Democrat	rep	408433
Thomas	Patten	NY	Democrat	rep	408517
Boies	Penrose	PA	Republican	sen	408620
James	Phelan	CA	Democrat	sen	408690
Manuel	Quezon	PI		rep	408972
George	Rauch	IN	Democrat	rep	409050
Luis	Rivera	PR	Unionist	rep	409253
Ernest	Roberts	MA	Republican	rep	409282
Tinsley	Rucker	GA	Democrat	rep	409452
Joshua	Russell	OH	Republican	rep	409491
Lawrence	Sherman	IL	Republican	sen	409844
Benjamin	Shively	IN	Democrat	sen	409865
George	Smith	MN	Republican	rep	410022
Hoke	Smith	GA	Democrat	sen	410033
John	Smith	MD	Democrat	sen	410058
Marcus	Smith	AZ	Democrat	sen	410069
William	Smith	TX	Democrat	rep	410110
Stephen	Sparkman	FL	Democrat	rep	410173
Thomas	Steele	IA	Democrat	rep	410301
John	Stephens	TX	Democrat	rep	410321
William	Stephens	CA	Progressive	rep	410324
Claudius	Stone	IL	Democrat	rep	410413
William	Stone	MO	Democrat	sen	410427
Tom	Stout	MT	Democrat	rep	410441
Joseph	Taggart	KS	Democrat	rep	410601
Clyde	Tavenner	IL	Democrat	rep	410645
Charles	Thomas	CO	Democrat	sen	410742
Samuel	Tribble	GA	Democrat	rep	410935
Seward	Williams	OH	Republican	rep	411691
William	Williams	IL	Democrat	rep	411704
Emmett	Wilson	FL	Democrat	rep	411730
Samuel	Witherspoon	MS	Democrat	rep	411815
William	Kirby	AR	Democrat	sen	406392
Thomas	Taggart	IN	Democrat	sen	410603
William	Adamson	GA	Democrat	rep	400712
Richard	Austin	TN	Republican	rep	400991
Mark	Bacon	MI	Republican	rep	401023
Henry	Barnhart	IN	Democrat	rep	401166
Elsworth	Bathrick	OH	Democrat	rep	401235
Samuel	Beakes	MI	Democrat	rep	401258
Earl	Beshlin	PA	Democrat	rep	401407
William	Birch	NJ	Republican	rep	401457
Orrin	Bleakley	PA	Republican	rep	401527
William	Borland	MO	Democrat	rep	401608
James	Britt	NC	Republican	rep	401803
Andrew	Brodbeck	PA	Democrat	rep	401812
Henry	Bruckner	NY	Democrat	rep	401926
William	Calder	NY	Republican	sen	402186
John	Capstick	NJ	Republican	rep	402286
William	Carter	MA	Republican	rep	402351
William	Cary	WI	Republican	rep	402364
Henry	Clark	PA	Republican	rep	402571
Horatio	Claypool	OH	Democrat	rep	402628
Daniel	Comstock	IN	Republican	rep	402790
John	Connelly	KS	Democrat	rep	402815
Michael	Conry	NY	Democrat	rep	402831
Edward	Cooper	WV	Republican	rep	402869
William	Cox	IN	Democrat	rep	402957
Charles	Culberson	TX	Democrat	sen	403074
Harry	Dale	NY	Democrat	rep	403151
James	Davidson	WI	Republican	rep	403221
Perl	Decker	MO	Democrat	rep	403345
George	Denton	IN	Democrat	rep	403396
Martin	Dies	TX	Democrat	rep	403455
Charles	Dillon	SD	Republican	rep	403466
Lincoln	Dixon	IN	Democrat	rep	403490
Dudley	Doolittle	KS	Democrat	rep	403539
Dow	Drukker	NJ	Republican	rep	403612
Frederick	Essen	MO	Republican	rep	403905
George	Fairchild	NY	Republican	rep	403967
David	Finley	SC	Democrat	rep	404086
John	Fitzgerald	NY	Democrat	rep	404120
Joseph	Flynn	NY	Democrat	rep	404183
George	Foss	IL	Republican	rep	404245
Martin	Foster	IL	Democrat	rep	404258
Joseph	France	MD	Republican	sen	404282
George	Francis	NY	Republican	rep	404284
Joseph	Frelinghuysen	NJ	Republican	sen	404316
Augustus	Gardner	MA	Republican	rep	404424
William	Gordon	OH	Democrat	rep	404676
Edward	Gray	NJ	Republican	rep	404743
Oscar	Gray	AL	Democrat	rep	404751
Alexander	Gregg	TX	Democrat	rep	404788
Daniel	Griffin	NY	Democrat	rep	404805
Charles	Hamilton	NY	Republican	rep	404986
Courtney	Hamlin	MO	Democrat	rep	405001
Everis	Hayes	CA	Republican	rep	405257
Robert	Heaton	PA	Republican	rep	405299
Victor	Heintz	OH	Republican	rep	405320
Henry	Helgesen	ND	Republican	rep	405324
Guy	Helvering	KS	Democrat	rep	405329
Walter	Hensley	MO	Democrat	rep	405385
Ebenezer	Hill	CT	Republican	rep	405453
Benjamin	Hilliard	CO	Democrat	rep	405479
Gilbert	Hitchcock	NE	Democrat	sen	405500
David	Hollingsworth	OH	Republican	rep	405577
George	Hood	NC	Democrat	rep	405606
William	Houston	TN	Democrat	rep	405676
William	Howard	GA	Democrat	rep	405696
George	Hulbert	NY	Democrat	rep	405779
William	Jones	VA	Democrat	rep	406151
Edward	Keating	CO	Democrat	rep	406205
James	Kehoe	FL	Democrat	rep	406216
Frank	Kellogg	MN	Republican	sen	406235
John	Key	OH	Democrat	rep	406321
Philander	Knox	PA	Republican	sen	406452
William	La Follette	WA	Republican	rep	406516
Adam	Littlepage	WV	Democrat	rep	406850
Charles	Lobeck	NE	Democrat	rep	406877
George	Lunn	NY	Democrat	rep	407003
Charles	Martin	IL	Democrat	rep	407192
Porter	McCumber	ND	Republican	sen	407398
Atkins	McLemore	TX	Democrat	rep	407546
Jacob	Meeker	MO	Republican	rep	407616
Clarence	Miller	MN	Republican	rep	407699
Henry	Myers	MT	Democrat	sen	408091
Harry	New	IN	Republican	sen	408147
Patrick	Norton	ND	Republican	rep	408238
George	O'Shaunessy	RI	Democrat	rep	408309
Daniel	Oliver	NY	Democrat	rep	408344
Arthur	Overmyer	OH	Democrat	rep	408392
Carroll	Page	VT	Republican	sen	408425
Miles	Poindexter	WA	Republican	sen	408796
Albert	Polk	DE	Democrat	rep	408800
Atlee	Pomerene	OH	Democrat	sen	408812
Caleb	Powers	KY	Republican	rep	408872
Harry	Pratt	NY	Republican	rep	408885
Jesse	Price	MD	Democrat	rep	408911
Edwin	Roberts	NV	Republican	rep	409280
Charles	Rowland	PA	Republican	rep	409441
Joseph	Russell	MO	Democrat	rep	409490
George	Scott	IA	Republican	rep	409676
John	Scott	PA	Republican	rep	409686
Dorsey	Shackleford	MO	Democrat	rep	409774
Joseph	Sherley	KY	Democrat	rep	409840
Jouett	Shouse	KS	Democrat	rep	409878
James	Slayden	TX	Democrat	rep	409970
Charles	Smith	NY	Democrat	rep	410004
John	Snook	OH	Democrat	rep	410131
Dan	Stephens	NE	Democrat	rep	410319
Bruce	Sterling	PA	Democrat	rep	410331
John	Sterling	IL	Republican	rep	410332
Cyrus	Sulloway	NH	Republican	rep	410517
Howard	Sutherland	WV	Republican	sen	410534
Oscar	Swift	NY	Republican	rep	410570
Robert	Switzer	OH	Republican	rep	410576
Joshua	Talbott	MD	Democrat	rep	410611
Thomas	Templeton	PA	Republican	rep	410703
Charles	Townsend	MI	Republican	sen	410901
William	Waldow	NY	Republican	rep	411219
John	Walker	GA	Democrat	rep	411239
William	Walton	NM	Democrat	rep	411293
George	White	OH	Democrat	rep	411531
John	Williams	MS	Democrat	sen	411678
Josiah	Wolcott	DE	Democrat	sen	411822
Frank	Woods	IA	Republican	rep	411873
David	Baird	NJ	Republican	sen	401057
Christie	Benet	SC	Democrat	sen	401352
Irving	Drew	NH	Republican	sen	403602
Edward	Gay	LA	Democrat	sen	404476
Walter	Guion	LA	Democrat	sen	404867
Charles	Henderson	NV	Democrat	sen	405340
George	Martin	KY	Democrat	sen	407202
Frederick	Mulkey	OR	Republican	sen	408035
John	Nugent	ID	Democrat	sen	408250
William	Pollock	SC	Democrat	sen	408810
Xenophon	Wilfley	MO	Democrat	sen	411628
Joshua	Alexander	MO	Democrat	rep	400756
William	Andrews	MD	Republican	rep	400889
John	Babka	OH	Democrat	rep	401013
John	Baer	ND	Republican	rep	401032
Lewis	Ball	DE	Republican	sen	401102
John	Bankhead	AL	Democrat	sen	401111
Carlos	Bee	TX	Democrat	rep	401296
Carville	Benson	MD	Democrat	rep	401378
William	Bland	MO	Democrat	rep	401522
Charles	Booher	MO	Democrat	rep	401591
William	Browning	NJ	Republican	rep	401913
Clement	Brumbaugh	OH	Democrat	rep	401927
John	Burnett	AL	Democrat	rep	402066
Charles	Caldwell	NY	Democrat	rep	402191
Ezekiel	Candler	MS	Democrat	rep	402262
Charles	Carlin	VA	Democrat	rep	402300
James	Clark	MO	Democrat	rep	402575
Charles	Coady	MD	Democrat	rep	402674
LeBaron	Colt	RI	Republican	sen	402779
Peter	Costello	PA	Republican	rep	402915
Gilbert	Currie	MI	Republican	rep	403105
Stanley	Dent	AL	Democrat	rep	403394
Arthur	Dewalt	PA	Democrat	rep	403413
Nathaniel	Dial	SC	Democrat	sen	403421
Jerome	Donovan	NY	Democrat	rep	403536
Peter	Dooling	NY	Democrat	rep	403538
Frank	Doremus	MI	Democrat	rep	403542
Davis	Elkins	WV	Republican	sen	403800
Franklin	Ellsworth	MN	Republican	rep	403836
Henry	Emerson	OH	Republican	rep	403862
John	Esch	WI	Republican	rep	403899
Albert	Estopinal	LA	Democrat	rep	403910
Charles	Evans	NV	Democrat	rep	403919
Albert	Fall	NM	Republican	sen	403973
John	Farr	PA	Republican	rep	403991
Scott	Ferris	OK	Democrat	rep	404048
John	Fitzgerald	MA	Democrat	rep	404119
Alvan	Fuller	MA	Republican	rep	404346
Thomas	Gallagher	IL	Democrat	rep	404395
Harry	Gandy	SD	Democrat	rep	404413
Warren	Gard	OH	Democrat	rep	404423
Mahlon	Garland	PA	Republican	rep	404441
